===== Class Prior Probabilities =====
P(RSV=False) = 0.9826990810320892
P(RSV=True) = 0.017300918967910695

===== Conditional Probabilities =====
P(AGE=Not Mentioned | RSV=False) = 8.171937566396992E-5
P(Meningismus, CTCAE=Not Mentioned | RSV=False) = 0.975682080857373
P(Meningismus, CTCAE=Negated | RSV=False) = 0.022473353024271222
P(Meningismus, CTCAE=Present | RSV=False) = 0.0018445661183557679
P(Meningismus, CTCAE=Not Mentioned | RSV=True) = 0.9821192052980132
P(Meningismus, CTCAE=Negated | RSV=True) = 0.01456953642384106
P(Meningismus, CTCAE=Present | RSV=True) = 0.0033112582781456954
P(Nausea, CTCAE 5.0=Not Mentioned | RSV=False) = 0.6343322787396243
P(Nausea, CTCAE 5.0=Negated | RSV=False) = 0.1554922539897498
P(Nausea, CTCAE 5.0=Present | RSV=False) = 0.21017546727062586
P(Nausea, CTCAE 5.0=Not Mentioned | RSV=True) = 0.8748344370860928
P(Nausea, CTCAE 5.0=Negated | RSV=True) = 0.0576158940397351
P(Nausea, CTCAE 5.0=Present | RSV=True) = 0.06754966887417219
P(Dizziness, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9041175852528106
P(Dizziness, CTCAE 5.0=Negated | RSV=False) = 0.013717501196633083
P(Dizziness, CTCAE 5.0=Present | RSV=False) = 0.08216491355055629
P(Dizziness, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9754966887417219
P(Dizziness, CTCAE 5.0=Negated | RSV=True) = 0.005960264900662252
P(Dizziness, CTCAE 5.0=Present | RSV=True) = 0.018543046357615896
P(Neck Pain, CTCAE 5.0=Not Mentioned | RSV=False) = 0.8794961299134921
P(Neck Pain, CTCAE 5.0=Negated | RSV=False) = 0.05935300092228306
P(Neck Pain, CTCAE 5.0=Present | RSV=False) = 0.061150869164224755
P(Neck Pain, CTCAE 5.0=Not Mentioned | RSV=True) = 0.956953642384106
P(Neck Pain, CTCAE 5.0=Negated | RSV=True) = 0.03377483443708609
P(Neck Pain, CTCAE 5.0=Present | RSV=True) = 0.009271523178807948
P(Wheezing, CTCAE=Not Mentioned | RSV=False) = 0.9236372975938919
P(Wheezing, CTCAE=Negated | RSV=False) = 0.05041035758898864
P(Wheezing, CTCAE=Present | RSV=False) = 0.02595234481711944
P(Wheezing, CTCAE=Not Mentioned | RSV=True) = 0.7390728476821192
P(Wheezing, CTCAE=Negated | RSV=True) = 0.06821192052980132
P(Wheezing, CTCAE=Present | RSV=True) = 0.19271523178807948
P(Back Pain, CTCAE 5.0=Not Mentioned | RSV=False) = 0.8181000968980936
P(Back Pain, CTCAE 5.0=Negated | RSV=False) = 0.0395180779154068
P(Back Pain, CTCAE 5.0=Present | RSV=False) = 0.14238182518649964
P(Back Pain, CTCAE 5.0=Not Mentioned | RSV=True) = 0.928476821192053
P(Back Pain, CTCAE 5.0=Negated | RSV=True) = 0.02384105960264901
P(Back Pain, CTCAE 5.0=Present | RSV=True) = 0.04768211920529802
P(Bacteremia, CTCAE=Not Mentioned | RSV=False) = 0.9918161971584342
P(Bacteremia, CTCAE=Negated | RSV=False) = 2.3348938207035035E-4
P(Bacteremia, CTCAE=Present | RSV=False) = 0.00795031345949543
P(Bacteremia, CTCAE=Not Mentioned | RSV=True) = 0.9781456953642385
P(Bacteremia, CTCAE=Negated | RSV=True) = 0.001986754966887417
P(Bacteremia, CTCAE=Present | RSV=True) = 0.019867549668874173
P(Flu Like Symptoms, CTCAE=Not Mentioned | RSV=False) = 0.9995563701740663
P(Flu Like Symptoms, CTCAE=Negated | RSV=False) = 1.1674469103517518E-5
P(Flu Like Symptoms, CTCAE=Present | RSV=False) = 4.3195535683014815E-4
P(Flu Like Symptoms, CTCAE=Not Mentioned | RSV=True) = 0.9960264900662251
P(Flu Like Symptoms, CTCAE=Negated | RSV=True) = 6.622516556291391E-4
P(Flu Like Symptoms, CTCAE=Present | RSV=True) = 0.0033112582781456954
P(Dysuria, CTCAE=Not Mentioned | RSV=False) = 0.7515906464153542
P(Dysuria, CTCAE=Negated | RSV=False) = 0.17692657926380798
P(Dysuria, CTCAE=Present | RSV=False) = 0.07148277432083776
P(Dysuria, CTCAE=Not Mentioned | RSV=True) = 0.8801324503311259
P(Dysuria, CTCAE=Negated | RSV=True) = 0.10132450331125828
P(Dysuria, CTCAE=Present | RSV=True) = 0.018543046357615896
P(Nystagmus, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9856987753481911
P(Nystagmus, CTCAE 5.0=Negated | RSV=False) = 0.011300886092204957
P(Nystagmus, CTCAE 5.0=Present | RSV=False) = 0.003000338559604002
P(Nystagmus, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9960264900662251
P(Nystagmus, CTCAE 5.0=Negated | RSV=True) = 0.0013245033112582781
P(Nystagmus, CTCAE 5.0=Present | RSV=True) = 0.0026490066225165563
P(Stroke, CTCAE=Not Mentioned | RSV=False) = 0.9718995528678334
P(Stroke, CTCAE=Negated | RSV=False) = 0.0027668491775336515
P(Stroke, CTCAE=Present | RSV=False) = 0.025333597954633014
P(Stroke, CTCAE=Not Mentioned | RSV=True) = 0.9913907284768212
P(Stroke, CTCAE=Negated | RSV=True) = 6.622516556291391E-4
P(Stroke, CTCAE=Present | RSV=True) = 0.007947019867549669
P(Suicidal Ideation, CTCAE=Not Mentioned | RSV=False) = 0.9756003595736484
P(Suicidal Ideation, CTCAE=Negated | RSV=False) = 0.009036039086122558
P(Suicidal Ideation, CTCAE=Present | RSV=False) = 0.015363601340229053
P(Suicidal Ideation, CTCAE=Not Mentioned | RSV=True) = 0.9980132450331126
P(Suicidal Ideation, CTCAE=Negated | RSV=True) = 6.622516556291391E-4
P(Suicidal Ideation, CTCAE=Present | RSV=True) = 0.0013245033112582781
P(Intracranial Hemorrhage, CTCAE=Not Mentioned | RSV=False) = 0.9718878783987298
P(Intracranial Hemorrhage, CTCAE=Negated | RSV=False) = 0.008802549704052209
P(Intracranial Hemorrhage, CTCAE=Present | RSV=False) = 0.019309571897217975
P(Intracranial Hemorrhage, CTCAE=Not Mentioned | RSV=True) = 0.9947019867549669
P(Intracranial Hemorrhage, CTCAE=Negated | RSV=True) = 0.001986754966887417
P(Intracranial Hemorrhage, CTCAE=Present | RSV=True) = 0.0033112582781456954
P(Pancreatitis, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9682804674457429
P(Pancreatitis, CTCAE 5.0=Negated | RSV=False) = 0.00173949589642411
P(Pancreatitis, CTCAE 5.0=Present | RSV=False) = 0.029980036657832984
P(Pancreatitis, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9880794701986755
P(Pancreatitis, CTCAE 5.0=Negated | RSV=True) = 6.622516556291391E-4
P(Pancreatitis, CTCAE 5.0=Present | RSV=True) = 0.011258278145695364
P(Abdominal Pain, CTCAE 5=Not Mentioned | RSV=False) = 0.6251794949624666
P(Abdominal Pain, CTCAE 5=Negated | RSV=False) = 0.15316903463814982
P(Abdominal Pain, CTCAE 5=Present | RSV=False) = 0.2216514703993836
P(Abdominal Pain, CTCAE 5=Not Mentioned | RSV=True) = 0.83841059602649
P(Abdominal Pain, CTCAE 5=Negated | RSV=True) = 0.09602649006622517
P(Abdominal Pain, CTCAE 5=Present | RSV=True) = 0.06556291390728476
P(Bruising, CTCAE=Not Mentioned | RSV=False) = 0.9449782271151219
P(Bruising, CTCAE=Negated | RSV=False) = 0.03662280957773445
P(Bruising, CTCAE=Present | RSV=False) = 0.018398963307143607
P(Bruising, CTCAE=Not Mentioned | RSV=True) = 0.9854304635761589
P(Bruising, CTCAE=Negated | RSV=True) = 0.008609271523178808
P(Bruising, CTCAE=Present | RSV=True) = 0.005960264900662252
P(Faint - appearance=Not Mentioned | RSV=False) = 0.992621735526577
P(Faint - appearance=Negated | RSV=False) = 1.6344256744924525E-4
P(Faint - appearance=Present | RSV=False) = 0.007214821905973826
P(Faint - appearance=Not Mentioned | RSV=True) = 0.9708609271523179
P(Faint - appearance=Negated | RSV=True) = 6.622516556291391E-4
P(Faint - appearance=Present | RSV=True) = 0.02847682119205298
P(Epistaxis, CTCAE=Not Mentioned | RSV=False) = 0.9853602157441891
P(Epistaxis, CTCAE=Negated | RSV=False) = 0.008172128372462261
P(Epistaxis, CTCAE=Present | RSV=False) = 0.006467655883348705
P(Epistaxis, CTCAE=Not Mentioned | RSV=True) = 0.9953642384105961
P(Epistaxis, CTCAE=Negated | RSV=True) = 0.0013245033112582781
P(Epistaxis, CTCAE=Present | RSV=True) = 0.0033112582781456954
P(Hematuria, CTCAE=Not Mentioned | RSV=False) = 0.8731101953138681
P(Hematuria, CTCAE=Negated | RSV=False) = 0.07120258706235334
P(Hematuria, CTCAE=Present | RSV=False) = 0.05568721762377856
P(Hematuria, CTCAE=Not Mentioned | RSV=True) = 0.9218543046357616
P(Hematuria, CTCAE=Negated | RSV=True) = 0.05827814569536424
P(Hematuria, CTCAE=Present | RSV=True) = 0.019867549668874173
P(Nasal Congestion, CTCAE=Not Mentioned | RSV=False) = 0.9113791050351985
P(Nasal Congestion, CTCAE=Negated | RSV=False) = 0.05702978157068307
P(Nasal Congestion, CTCAE=Present | RSV=False) = 0.0315911133941184
P(Nasal Congestion, CTCAE=Not Mentioned | RSV=True) = 0.6125827814569537
P(Nasal Congestion, CTCAE=Negated | RSV=True) = 0.02913907284768212
P(Nasal Congestion, CTCAE=Present | RSV=True) = 0.35827814569536426
P(Syncope, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9392694117235019
P(Syncope, CTCAE 5.0=Negated | RSV=False) = 0.023710846749244077
P(Syncope, CTCAE 5.0=Present | RSV=False) = 0.03701974152725405
P(Syncope, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9682119205298013
P(Syncope, CTCAE 5.0=Negated | RSV=True) = 0.02185430463576159
P(Syncope, CTCAE 5.0=Present | RSV=True) = 0.009933774834437087
P(Fatigue, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9532554257095158
P(Fatigue, CTCAE 5.0=Negated | RSV=False) = 0.014196154429877301
P(Fatigue, CTCAE 5.0=Present | RSV=False) = 0.03254841986060684
P(Fatigue, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9516556291390729
P(Fatigue, CTCAE 5.0=Negated | RSV=True) = 0.004635761589403974
P(Fatigue, CTCAE 5.0=Present | RSV=True) = 0.04370860927152318
P(Vaginal Discharge, CTCAE=Not Mentioned | RSV=False) = 0.9704402442298936
P(Vaginal Discharge, CTCAE=Negated | RSV=False) = 0.01068213922971853
P(Vaginal Discharge, CTCAE=Present | RSV=False) = 0.018877616540387825
P(Vaginal Discharge, CTCAE=Not Mentioned | RSV=True) = 0.9980132450331126
P(Vaginal Discharge, CTCAE=Negated | RSV=True) = 6.622516556291391E-4
P(Vaginal Discharge, CTCAE=Present | RSV=True) = 0.0013245033112582781
P(Confusion, CTCAE 5.0=Not Mentioned | RSV=False) = 0.9515159298130917
P(Confusion, CTCAE 5.0=Negated | RSV=False) = 0.03356409867261286
P(Confusion, CTCAE 5.0=Present | RSV=False) = 0.014919971514295388
P(Confusion, CTCAE 5.0=Not Mentioned | RSV=True) = 0.9794701986754967
P(Confusion, CTCAE 5.0=Negated | RSV=True) = 0.008609271523178808
P(Confusion, CTCAE 5.0=Present | RSV=True) = 0.011920529801324504
P(Rous Sarcoma Virus Positive=Not Mentioned | RSV=False) = 0.9999416276544825
P(Rous Sarcoma Virus Positive=Negated | RSV=False) = 1.1674469103517518E-5
P(Rous Sarcoma Virus Positive=Present | RSV=False) = 4.669787641407007E-5
P(Rous Sarcoma Virus Positive=Not Mentioned | RSV=True) = 0.8814569536423841
P(Rous Sarcoma Virus Positive=Negated | RSV=True) = 0.0013245033112582781
P(Rous Sarcoma Virus Positive=Present | RSV=True) = 0.11721854304635762
P(Patient age=Not Mentioned | RSV=False) = 0.8538823447003747
P(Patient age=Negated | RSV=False) = 9.339575282814014E-5
P(Patient age=Present | RSV=False) = 0.1460242595467971
P(Patient age=Not Mentioned | RSV=True) = 0.6887417218543046
P(Patient age=Negated | RSV=True) = 0.0013245033112582781
P(Patient age=Present | RSV=True) = 0.30993377483443707
P(Mild Hallucination=Not Mentioned | RSV=False) = 0.6891555856497426
P(Mild Hallucination=Negated | RSV=False) = 0.0019146129329768728
P(Mild Hallucination=Present | RSV=False) = 0.30892980141728055
P(Mild Hallucination=Not Mentioned | RSV=True) = 0.5721854304635762
P(Mild Hallucination=Negated | RSV=True) = 0.0013245033112582781
P(Mild Hallucination=Present | RSV=True) = 0.42649006622516555
P(Nasal secretions=Not Mentioned | RSV=False) = 0.9992528339773749
P(Nasal secretions=Negated | RSV=False) = 1.1674469103517518E-5
P(Nasal secretions=Present | RSV=False) = 7.354915535216036E-4
P(Nasal secretions=Not Mentioned | RSV=True) = 0.9801324503311258
P(Nasal secretions=Negated | RSV=True) = 6.622516556291391E-4
P(Nasal secretions=Present | RSV=True) = 0.019205298013245033
P(Mechanical ventilation finding=Not Mentioned | RSV=False) = 0.9991711126936502
P(Mechanical ventilation finding=Negated | RSV=False) = 2.3348938207035035E-5
P(Mechanical ventilation finding=Present | RSV=False) = 8.055383681427087E-4
P(Mechanical ventilation finding=Not Mentioned | RSV=True) = 0.9827814569536424
P(Mechanical ventilation finding=Negated | RSV=True) = 6.622516556291391E-4
P(Mechanical ventilation finding=Present | RSV=True) = 0.016556291390728478
P(Poorly Marginated Nodule=Not Mentioned | RSV=False) = 0.9939876484116885
P(Poorly Marginated Nodule=Negated | RSV=False) = 5.837234551758759E-5
P(Poorly Marginated Nodule=Present | RSV=False) = 0.005953979242793934
P(Poorly Marginated Nodule=Not Mentioned | RSV=True) = 0.9701986754966887
P(Poorly Marginated Nodule=Negated | RSV=True) = 6.622516556291391E-4
P(Poorly Marginated Nodule=Present | RSV=True) = 0.02913907284768212
P(Well Marginated Nodule=Not Mentioned | RSV=False) = 0.4738316775044655
P(Well Marginated Nodule=Negated | RSV=False) = 0.012246518089589875
P(Well Marginated Nodule=Present | RSV=False) = 0.5139218044059446
P(Well Marginated Nodule=Not Mentioned | RSV=True) = 0.3920529801324503
P(Well Marginated Nodule=Negated | RSV=True) = 0.02185430463576159
P(Well Marginated Nodule=Present | RSV=True) = 0.5860927152317881
P(Round Nodule=Not Mentioned | RSV=False) = 0.7880967113020535
P(Round Nodule=Negated | RSV=False) = 5.136766405547708E-4
P(Round Nodule=Present | RSV=False) = 0.21138961205739168
P(Round Nodule=Not Mentioned | RSV=True) = 0.9158940397350993
P(Round Nodule=Negated | RSV=True) = 0.0013245033112582781
P(Round Nodule=Present | RSV=True) = 0.08278145695364239
P(Epidermal cGVHD Score 0=Not Mentioned | RSV=False) = 0.17963505609582403
P(Epidermal cGVHD Score 0=Negated | RSV=False) = 0.019461339995563702
P(Epidermal cGVHD Score 0=Present | RSV=False) = 0.8009036039086123
P(Epidermal cGVHD Score 0=Not Mentioned | RSV=True) = 0.49801324503311256
P(Epidermal cGVHD Score 0=Negated | RSV=True) = 0.017218543046357615
P(Epidermal cGVHD Score 0=Present | RSV=True) = 0.4847682119205298
P(Normal Gait=Not Mentioned | RSV=False) = 0.14956162368516293
P(Normal Gait=Negated | RSV=False) = 0.011335909499515509
P(Normal Gait=Present | RSV=False) = 0.8391024668153215
P(Normal Gait=Not Mentioned | RSV=True) = 0.09536423841059603
P(Normal Gait=Negated | RSV=True) = 0.011920529801324504
P(Normal Gait=Present | RSV=True) = 0.8927152317880794
P(High (finding)=Not Mentioned | RSV=False) = 0.9325215685816688
P(High (finding)=Negated | RSV=False) = 0.0020430320931155654
P(High (finding)=Present | RSV=False) = 0.06543539932521568
P(High (finding)=Not Mentioned | RSV=True) = 0.7357615894039735
P(High (finding)=Negated | RSV=True) = 0.001986754966887417
P(High (finding)=Present | RSV=True) = 0.26225165562913905
P(Normal Immune Presence=Not Mentioned | RSV=False) = 0.1510092578539991
P(Normal Immune Presence=Negated | RSV=False) = 0.01203637764572656
P(Normal Immune Presence=Present | RSV=False) = 0.8369543645002744
P(Normal Immune Presence=Not Mentioned | RSV=True) = 0.09536423841059603
P(Normal Immune Presence=Negated | RSV=True) = 0.011920529801324504
P(Normal Immune Presence=Present | RSV=True) = 0.8927152317880794
P(Residual Cancer Burden Class 0=Not Mentioned | RSV=False) = 0.9973965933899156
P(Residual Cancer Burden Class 0=Negated | RSV=False) = 3.5023407310552555E-5
P(Residual Cancer Burden Class 0=Present | RSV=False) = 0.0025683832027738537
P(Residual Cancer Burden Class 0=Not Mentioned | RSV=True) = 0.976158940397351
P(Residual Cancer Burden Class 0=Negated | RSV=True) = 6.622516556291391E-4
P(Residual Cancer Burden Class 0=Present | RSV=True) = 0.023178807947019868
P(IPSS-R Risk Category High=Not Mentioned | RSV=False) = 0.9291943448871662
P(IPSS-R Risk Category High=Negated | RSV=False) = 0.002498336388152749
P(IPSS-R Risk Category High=Present | RSV=False) = 0.068307318724681
P(IPSS-R Risk Category High=Not Mentioned | RSV=True) = 0.7278145695364239
P(IPSS-R Risk Category High=Negated | RSV=True) = 0.0026490066225165563
P(IPSS-R Risk Category High=Present | RSV=True) = 0.2695364238410596
P(International Prognostic Index High Risk Group=Not Mentioned | RSV=False) = 0.9959956570974935
P(International Prognostic Index High Risk Group=Negated | RSV=False) = 4.903277023477358E-4
P(International Prognostic Index High Risk Group=Present | RSV=False) = 0.003514015200158773
P(International Prognostic Index High Risk Group=Not Mentioned | RSV=True) = 0.9860927152317881
P(International Prognostic Index High Risk Group=Negated | RSV=True) = 0.0013245033112582781
P(International Prognostic Index High Risk Group=Present | RSV=True) = 0.012582781456953643
P(Very Well=Not Mentioned | RSV=False) = 0.9742928190340544
P(Very Well=Negated | RSV=False) = 3.969319495195956E-4
P(Very Well=Present | RSV=False) = 0.02531024901642598
P(Very Well=Not Mentioned | RSV=True) = 0.9662251655629139
P(Very Well=Negated | RSV=True) = 0.0026490066225165563
P(Very Well=Present | RSV=True) = 0.031125827814569535
P(Describes Very Well=Not Mentioned | RSV=False) = 0.9742928190340544
P(Describes Very Well=Negated | RSV=False) = 3.969319495195956E-4
P(Describes Very Well=Present | RSV=False) = 0.02531024901642598
P(Describes Very Well=Not Mentioned | RSV=True) = 0.9662251655629139
P(Describes Very Well=Negated | RSV=True) = 0.0026490066225165563
P(Describes Very Well=Present | RSV=True) = 0.031125827814569535
P(Can Do Very Well=Not Mentioned | RSV=False) = 0.9742928190340544
P(Can Do Very Well=Negated | RSV=False) = 3.969319495195956E-4
P(Can Do Very Well=Present | RSV=False) = 0.02531024901642598
P(Can Do Very Well=Not Mentioned | RSV=True) = 0.9662251655629139
P(Can Do Very Well=Negated | RSV=True) = 0.0026490066225165563
P(Can Do Very Well=Present | RSV=True) = 0.031125827814569535
P(IPSS-R Risk Category Low=Not Mentioned | RSV=False) = 0.860385023991034
P(IPSS-R Risk Category Low=Negated | RSV=False) = 0.008113756026944675
P(IPSS-R Risk Category Low=Present | RSV=False) = 0.13150121998202133
P(IPSS-R Risk Category Low=Not Mentioned | RSV=True) = 0.7397350993377484
P(IPSS-R Risk Category Low=Negated | RSV=True) = 0.00728476821192053
P(IPSS-R Risk Category Low=Present | RSV=True) = 0.25298013245033113
P(Normal lung=Not Mentioned | RSV=False) = 0.9991827871627538
P(Normal lung=Negated | RSV=False) = 4.669787641407007E-5
P(Normal lung=Present | RSV=False) = 7.705149608321562E-4
P(Normal lung=Not Mentioned | RSV=True) = 0.9980132450331126
P(Normal lung=Negated | RSV=True) = 6.622516556291391E-4
P(Normal lung=Present | RSV=True) = 0.0013245033112582781
P(Tacrolimus=High | RSV=False) = 9.339466249503841E-5
P(Tacrolimus=Low | RSV=False) = 2.91858320296995E-4
P(Tacrolimus=Not Mentioned | RSV=False) = 0.9962758878330104
P(Tacrolimus=Normal | RSV=False) = 0.0033388591841976233
P(Tacrolimus=High | RSV=True) = 6.618133686300463E-4
P(Tacrolimus=Low | RSV=True) = 0.0013236267372600927
P(Tacrolimus=Not Mentioned | RSV=True) = 0.9794837855724685
P(Tacrolimus=Normal | RSV=True) = 0.018530774321641297
P(Epithelial cells.squamous=High | RSV=False) = 0.0021480772373858835
P(Epithelial cells.squamous=Low | RSV=False) = 1.1674332811879801E-5
P(Epithelial cells.squamous=Not Mentioned | RSV=False) = 0.9830722174227743
P(Epithelial cells.squamous=Normal | RSV=False) = 0.014768031007027949
P(Epithelial cells.squamous=High | RSV=True) = 0.00727994705493051
P(Epithelial cells.squamous=Low | RSV=True) = 6.618133686300463E-4
P(Epithelial cells.squamous=Not Mentioned | RSV=True) = 0.9616148246194574
P(Epithelial cells.squamous=Normal | RSV=True) = 0.03044341495698213
P(Bicarbonate=High | RSV=False) = 0.007401527002731794
P(Bicarbonate=Low | RSV=False) = 0.0059422354012468185
P(Bicarbonate=Not Mentioned | RSV=False) = 0.9770132386934087
P(Bicarbonate=Normal | RSV=False) = 0.009642998902612715
P(Bicarbonate=High | RSV=True) = 0.0641958967571145
P(Bicarbonate=Low | RSV=True) = 0.04169424222369292
P(Bicarbonate=Not Mentioned | RSV=True) = 0.7961614824619457
P(Bicarbonate=Normal | RSV=True) = 0.09794837855724686
P(Albumin=High | RSV=False) = 0.001109061617128581
P(Albumin=Low | RSV=False) = 0.06458240911531905
P(Albumin=Not Mentioned | RSV=False) = 0.7624623502766816
P(Albumin=Normal | RSV=False) = 0.17184617899087068
P(Albumin=High | RSV=True) = 0.001985440105890139
P(Albumin=Low | RSV=True) = 0.15089344804765056
P(Albumin=Not Mentioned | RSV=True) = 0.7332892124420913
P(Albumin=Normal | RSV=True) = 0.11383189940436797
P(Albumin/Globulin=High | RSV=False) = 1.1674332811879801E-5
P(Albumin/Globulin=Low | RSV=False) = 0.05805645707347825
P(Albumin/Globulin=Not Mentioned | RSV=False) = 0.9123841322468421
P(Albumin/Globulin=Normal | RSV=False) = 0.029547736346867776
P(Albumin/Globulin=High | RSV=True) = 6.618133686300463E-4
P(Albumin/Globulin=Low | RSV=True) = 0.03441429516876241
P(Albumin/Globulin=Not Mentioned | RSV=True) = 0.9549966909331569
P(Albumin/Globulin=Normal | RSV=True) = 0.009927200529450696
P(Calcium=High | RSV=False) = 0.004237782810712368
P(Calcium=Low | RSV=False) = 0.0409185365056387
P(Calcium=Not Mentioned | RSV=False) = 0.6345700343225384
P(Calcium=Normal | RSV=False) = 0.32027364636111044
P(Calcium=High | RSV=True) = 0.0033090668431502318
P(Calcium=Low | RSV=True) = 0.10787557908669755
P(Calcium=Not Mentioned | RSV=True) = 0.3957643944407677
P(Calcium=Normal | RSV=True) = 0.4930509596293845
P(Magnesium=High | RSV=False) = 0.0063975343809101306
P(Magnesium=Low | RSV=False) = 0.008685703612038572
P(Magnesium=Not Mentioned | RSV=False) = 0.8790889350673609
P(Magnesium=Normal | RSV=False) = 0.1058278269396904
P(Magnesium=High | RSV=True) = 0.02514890800794176
P(Magnesium=Low | RSV=True) = 0.005294506949040371
P(Magnesium=Not Mentioned | RSV=True) = 0.614824619457313
P(Magnesium=Normal | RSV=True) = 0.35473196558570486
P(Urobilinogen=High | RSV=False) = 0.0024983072217422773
P(Urobilinogen=Low | RSV=False) = 2.3348665623759602E-5
P(Urobilinogen=Not Mentioned | RSV=False) = 0.9718531835905578
P(Urobilinogen=Normal | RSV=False) = 0.025625160522076165
P(Urobilinogen=High | RSV=True) = 0.0013236267372600927
P(Urobilinogen=Low | RSV=True) = 6.618133686300463E-4
P(Urobilinogen=Not Mentioned | RSV=True) = 0.9927200529450695
P(Urobilinogen=Normal | RSV=True) = 0.005294506949040371
P(Oxygen content=High | RSV=False) = 3.50229984356394E-5
P(Oxygen content=Low | RSV=False) = 0.0014242686030493357
P(Oxygen content=Not Mentioned | RSV=False) = 0.9976067617735647
P(Oxygen content=Normal | RSV=False) = 9.33946624950384E-4
P(Oxygen content=High | RSV=True) = 6.618133686300463E-4
P(Oxygen content=Low | RSV=True) = 0.005956320317670417
P(Oxygen content=Not Mentioned | RSV=True) = 0.9841164791528789
P(Oxygen content=Normal | RSV=True) = 0.009265387160820648
P(Base deficit=High | RSV=False) = 0.0024399355576828785
P(Base deficit=Low | RSV=False) = 1.1674332811879801E-5
P(Base deficit=Not Mentioned | RSV=False) = 0.9966377921501787
P(Base deficit=Normal | RSV=False) = 9.105979593266245E-4
P(Base deficit=High | RSV=True) = 0.013898080741230973
P(Base deficit=Low | RSV=True) = 6.618133686300463E-4
P(Base deficit=Not Mentioned | RSV=True) = 0.9781601588352085
P(Base deficit=Normal | RSV=True) = 0.00727994705493051
P(Base excess=High | RSV=False) = 0.003105372527960027
P(Base excess=Low | RSV=False) = 1.1674332811879801E-5
P(Base excess=Not Mentioned | RSV=False) = 0.9935207452894067
P(Base excess=Normal | RSV=False) = 0.003362207849821383
P(Base excess=High | RSV=True) = 0.009927200529450696
P(Base excess=Low | RSV=True) = 6.618133686300463E-4
P(Base excess=Not Mentioned | RSV=True) = 0.9748510919920582
P(Base excess=Normal | RSV=True) = 0.01455989410986102
P(Oxygen^^adjusted to patient's actual temperature=High | RSV=False) = 0.0036307175044946183
P(Oxygen^^adjusted to patient's actual temperature=Low | RSV=False) = 6.187396390296294E-4
P(Oxygen^^adjusted to patient's actual temperature=Not Mentioned | RSV=False) = 0.9928669826519414
P(Oxygen^^adjusted to patient's actual temperature=Normal | RSV=False) = 0.002883560204534311
P(Oxygen^^adjusted to patient's actual temperature=High | RSV=True) = 0.053606882859033755
P(Oxygen^^adjusted to patient's actual temperature=Low | RSV=True) = 0.0013236267372600927
P(Oxygen^^adjusted to patient's actual temperature=Not Mentioned | RSV=True) = 0.8874917273328922
P(Oxygen^^adjusted to patient's actual temperature=Normal | RSV=True) = 0.05757776307081403
P(Bicarbonate=High | RSV=False) = 0.001295850942118658
P(Bicarbonate=Low | RSV=False) = 0.0017744985874057297
P(Bicarbonate=Not Mentioned | RSV=False) = 0.994559760909664
P(Bicarbonate=Normal | RSV=False) = 0.0023698895608115994
P(Bicarbonate=High | RSV=True) = 0.011912640635340834
P(Bicarbonate=Low | RSV=True) = 0.004632693580410324
P(Bicarbonate=Not Mentioned | RSV=True) = 0.972203838517538
P(Bicarbonate=Normal | RSV=True) = 0.011250827266710787
P(Bicarbonate=High | RSV=False) = 0.0030936981951481474
P(Bicarbonate=Low | RSV=False) = 0.0105769455275631
P(Bicarbonate=Not Mentioned | RSV=False) = 0.8056807303462608
P(Bicarbonate=Normal | RSV=False) = 0.18064862593102804
P(Bicarbonate=High | RSV=True) = 0.003970880211780278
P(Bicarbonate=Low | RSV=True) = 0.008603573792190603
P(Bicarbonate=Not Mentioned | RSV=True) = 0.9113170086035738
P(Bicarbonate=Normal | RSV=True) = 0.07610853739245532
P(C reactive protein=High | RSV=False) = 0.006385860048098251
P(C reactive protein=Low | RSV=False) = 8.055289640197063E-4
P(C reactive protein=Not Mentioned | RSV=False) = 0.9894697518036845
P(C reactive protein=Normal | RSV=False) = 0.0033388591841976233
P(C reactive protein=High | RSV=True) = 0.12772998014559894
P(C reactive protein=Low | RSV=True) = 0.004632693580410324
P(C reactive protein=Not Mentioned | RSV=True) = 0.7802779616148247
P(C reactive protein=Normal | RSV=True) = 0.08735936465916612
P(Calcium.ionized=High | RSV=False) = 9.222722921385043E-4
P(Calcium.ionized=Low | RSV=False) = 0.011545915150949123
P(Calcium.ionized=Not Mentioned | RSV=False) = 0.9634126409675687
P(Calcium.ionized=Normal | RSV=False) = 0.02411917158934367
P(Calcium.ionized=High | RSV=True) = 0.011912640635340834
P(Calcium.ionized=Low | RSV=True) = 0.009927200529450696
P(Calcium.ionized=Not Mentioned | RSV=True) = 0.786896095301125
P(Calcium.ionized=Normal | RSV=True) = 0.1912640635340834
P(Carbon dioxide=High | RSV=False) = 0.001821195918653249
P(Carbon dioxide=Low | RSV=False) = 0.001517663265544374
